MaterialTicker,ExchangeCode,CompanyId,CompanyName,CompanyCode,ItemCount,ItemCost
AMM,NC1,46cb4a0d6fbb693e23a5645ec4464cd4,Razor Diversity Inc.,RZD,133,80
AMM,NC1,68a541305916477b0ff6ad416be6623e,Future Gadget Lab,FGL,44,91
AMM,NC1,fdd40c89c07d75f4cb061bf57cf10746,Cornucopix,COPI,150,110
AMM,NC1,dabe51dff531cb875c5ba935c33911ec,K&P Construction,KPCO,68,111
AMM,NC1,ffa1f75d9bf465f2e3daea8829e1dd5f,Lekvar Inc.,LEK,200,107.02999877929688
AMM,NC1,e84251b56475af4cadd53cf351b16a24,Int'l Import-Export Trading Co,IIET,20,106.01000213623047
AMM,NC1,a939b4d64bfc32d18af3b079e0bb9f44,DeltaNovaEnterprises,DNE,100,92.0999984741211
AMM,NC1,1722d9caeafd49684a31093297af3c38,Art Of Dao,AOD,600,96.4800033569336
AMM,NC1,d08b1f90aba5fbb454dab4594b204653,Envy Growth,NVGO,100,106.0199966430664
AMM,NC1,ffa1f75d9bf465f2e3daea8829e1dd5f,Lekvar Inc.,LEK,200,99
AMM,NC1,933ee833c788dd029a27fbaaa021a481,Stardust United,STDU,100,97
AMM,NC1,8479f38320c13a3a58a41a6a7b108049,Alexander Holding,ALH,500,93.73999786376953
AMM,NC1,eb84c8b2afdb6943e14f8299a04b7246,ALTURA16,A16,500,112
AMM,NC1,65b83a9656f53e9a990e3e66faa553b1,Ada's Abundance,AAB,14,110
AMM,NC1,e84251b56475af4cadd53cf351b16a24,Int'l Import-Export Trading Co,IIET,20,102.01000213623047
AMM,NC1,fb414c261da85e7ed5db20c602723378,Kodiak Industries,KI,116,81.01000213623047
AMM,NC1,eb84c8b2afdb6943e14f8299a04b7246,ALTURA16,A16,600,103
AMM,NC1,a939b4d64bfc32d18af3b079e0bb9f44,DeltaNovaEnterprises,DNE,94,81.02999877929688
AR,AI1,160bf5ab7b9ac6f049c6783ea0df0f1c,The Bashing Bimbos Corporation,BBC,20,90
AR,AI1,05696794212fb1cffd4871ec1e389115,Antares Initiative Market Maker,AIMM,-1,83
AR,CI1,dc2a81d0fca4c43499a55fd6a999dd49,Castillo-Ito Mercantile Market Maker,CIMM,-1,83
AR,IC1,e84251b56475af4cadd53cf351b16a24,Int'l Import-Export Trading Co,IIET,40,83.01000213623047
AR,IC1,f66fd1a9a46e4d33ccd7619c3e8d8089,Insitor Cooperative Market Maker,ICMM,-1,83
AR,NC1,52a42c0b794e530f66b4a8de58870dca,Fenix Wings,FEW,40,90
AR,NC1,e84251b56475af4cadd53cf351b16a24,Int'l Import-Export Trading Co,IIET,200,83.01000213623047
AR,NC1,b2b59e4e7c3fc99aa4d911ca9a38a0d4,NEO Charter Exploration Market Maker,NCMM,-1,83
ASE,AI1,d4d28d54de6e033441387ae90fabf9d3,Interstellar Gaia,INGA,10,30000
ASE,CI1,bbeff8fe43a53684b02df84b46fafdf8,Juniper Galactic Corp,JGC,25,29000
ASE,CI1,0b29e6bc7347b93d2b93c127bd950e1a,Shake 'n Bake Inc,J0R,5,26000
ASE,CI1,2a6b4a966cc7aa5f89b2d85bf4fa5763,James,TSLA,4,35000
ASE,IC1,fdd40c89c07d75f4cb061bf57cf10746,Cornucopix,COPI,7,36000
ASE,NC1,e9a2f3610b5b6f3836dd07260ef523c0,Plex Industries,PLEX,8,55000
ASE,NC1,e69ba339dbc28159bb1917c34304f301,Typical Corporation,TCOR,2,40000
AST,AI1,d4d28d54de6e033441387ae90fabf9d3,Interstellar Gaia,INGA,100,1000
AST,CI1,0b29e6bc7347b93d2b93c127bd950e1a,Shake 'n Bake Inc,J0R,44,2100
AST,NC1,88daf7bd9a16670dd20aa16fac3c6b58,Resource Extraction Services,RES,1,1500
ATA,AI1,e9a2f3610b5b6f3836dd07260ef523c0,Plex Industries,PLEX,10,20000
ATA,AI1,0b29e6bc7347b93d2b93c127bd950e1a,Shake 'n Bake Inc,J0R,5,16600
ATA,AI1,0b29e6bc7347b93d2b93c127bd950e1a,Shake 'n Bake Inc,J0R,4,18500
ATA,CI1,bbeff8fe43a53684b02df84b46fafdf8,Juniper Galactic Corp,JGC,11,21000
ATA,CI1,0b29e6bc7347b93d2b93c127bd950e1a,Shake 'n Bake Inc,J0R,10,18500
ATA,CI1,0b29e6bc7347b93d2b93c127bd950e1a,Shake 'n Bake Inc,J0R,1,18500
ATA,NC1,e9a2f3610b5b6f3836dd07260ef523c0,Plex Industries,PLEX,8,30000
ATA,NC1,e9a2f3610b5b6f3836dd07260ef523c0,Plex Industries,PLEX,10,30000
AUO,AI1,67a50c9d2c05009201a0b5cbc158e2bb,Stink n Stone Designs,TWIG,100,147
AUO,AI1,05696794212fb1cffd4871ec1e389115,Antares Initiative Market Maker,AIMM,-1,137
AUO,AI1,d4d28d54de6e033441387ae90fabf9d3,Interstellar Gaia,INGA,827,137.00999450683594
AUO,CI1,b81aca06274fad43bd14cd8a1165f94f,MankMetals,MANK,60,255
AUO,CI1,b81aca06274fad43bd14cd8a1165f94f,MankMetals,MANK,120,170
AUO,CI1,bbb98a163eeb13f18302f42e4707e1f0,Palookas,PAL,20,250
AUO,CI1,a00072c9882f36d7b02718d8597dd548,Rose Capital,ROCA,28,300.0299987792969
AUO,CI1,fdd40c89c07d75f4cb061bf57cf10746,Cornucopix,COPI,100,300.0199890136719
AUO,CI1,1722d9caeafd49684a31093297af3c38,Art Of Dao,AOD,10,200
AUO,CI1,fdd40c89c07d75f4cb061bf57cf10746,Cornucopix,COPI,100,300
